DATE,PRCP_IL,SNOW_IL,SNWD_IL,PRCP_SD,SNOW_SD,SNWD_SD,TMAX_SD,TMIN_SD,PRCP_MI,SNOW_MI,SNWD_MI,TMAX_MI,TMIN_MI,TOBS_MI,PRCP_MO,SNOW_MO,SNWD_MO,PRCP_AR,SNOW_AR,SNWD_AR,TMAX_AR,TMIN_AR,TOBS_AR,PRCP_KS,SNOW_KS,SNWD_KS,WESF_KS,PRCP_IA,SNOW_IA,SNWD_IA,TMAX_IA,TMIN_IA,TOBS_IA,PRCP_ND,SNOW_ND,SNWD_ND,PRCP_IN,SNOW_IN,SNWD_IN,TMAX_IN,TMIN_IN,TOBS_IN,PRCP_OH,SNOW_OH,SNWD_OH,TMAX_OH,TMIN_OH,PRCP_TN,SNOW_TN,SNWD_TN,TMAX_TN,TMIN_TN,TOBS_TN
2020-11-28,0.0,0,0,0,0.0,0.0,156,-61,0.0,0.0,0.0,67.0,-6.0,-6.0,0.0,0.0,,0,0,0,128,28,28,0.0,0.0,,,0,0,0,72.0,-6.0,22.0,0,0.0,0.0,0.0,0.0,0.0,89.0,-17.0,6.0,0,0.0,0.0,72,6,0,0,0,183,33,89
2020-11-29,0.0,0,0,0,0.0,0.0,56,-117,0.0,0.0,0.0,67.0,-22.0,22.0,0.0,0.0,,0,0,0,100,0,17,0.0,0.0,,,0,0,0,144.0,11.0,11.0,0,0.0,0.0,0.0,0.0,0.0,111.0,-17.0,44.0,0,0.0,0.0,111,-11,0,0,0,150,17,89
2020-11-30,0.0,0,0,0,0.0,0.0,56,-150,3.0,0.0,0.0,111.0,11.0,11.0,0.0,0.0,,0,0,0,78,-11,-11,0.0,0.0,,,0,0,0,56.0,-72.0,-72.0,0,0.0,0.0,58.0,25.0,25.0,111.0,-17.0,-11.0,231,0.0,0.0,72,11,127,0,0,100,28,28
2020-12-01,0.0,0,0,0,0.0,0.0,56,-100,58.0,64.0,76.0,17.0,-28.0,-22.0,0.0,0.0,,0,0,0,39,-39,-33,0.0,0.0,,,0,0,0,-6.0,-106.0,-94.0,0,0.0,0.0,,,,,,,51,51.0,25.0,11,-22,0,0,0,33,-72,-61
2020-12-02,0.0,0,0,0,0.0,0.0,50,-83,3.0,3.0,51.0,6.0,-28.0,-22.0,0.0,0.0,,0,0,0,72,-39,-11,0.0,0.0,,,0,0,0,44.0,-94.0,-89.0,0,0.0,0.0,,,,,,,0,0.0,51.0,22,-28,0,0,0,100,-72,-50
2020-12-03,0.0,0,0,0,0.0,0.0,106,-93,0.0,0.0,25.0,50.0,-28.0,6.0,0.0,0.0,,0,0,0,94,-17,39,0.0,0.0,,,0,0,0,67.0,-89.0,-56.0,0,0.0,0.0,,,,,,,0,0.0,30.0,33,-43,0,0,0,128,-50,28
2020-12-04,0.0,0,0,0,0.0,0.0,122,-60,5.0,0.0,25.0,22.0,0.0,17.0,0.0,0.0,,13,0,0,56,33,44,0.0,0.0,,,0,0,0,67.0,-56.0,-22.0,0,0.0,0.0,,,,,,,0,0.0,30.0,83,6,152,0,0,67,22,44
2020-12-05,0.0,0,0,0,0.0,0.0,117,-71,0.0,0.0,0.0,44.0,-6.0,-6.0,0.0,0.0,,0,0,0,106,6,11,0.0,0.0,,,0,0,0,100.0,-44.0,-44.0,0,0.0,0.0,,,,,,,10,8.0,0.0,44,0,0,0,0,72,-11,6
2020-12-06,0.0,0,0,0,0.0,0.0,117,-82,3.0,3.0,0.0,-6.0,-22.0,-22.0,0.0,0.0,,0,0,0,150,0,28,0.0,0.0,,,0,0,0,89.0,-44.0,-28.0,0,0.0,0.0,,,,,,,0,0.0,0.0,6,-10,0,0,0,161,0,67
2020-12-07,0.0,0,0,0,0.0,0.0,150,-99,0.0,0.0,0.0,-6.0,-22.0,-17.0,0.0,0.0,,0,0,0,117,0,17,0.0,0.0,,,0,0,0,50.0,-33.0,-6.0,0,0.0,0.0,,,,,,,0,0.0,0.0,11,-10,0,0,0,156,0,17
2020-12-08,0.0,0,0,0,0.0,0.0,167,-43,0.0,0.0,0.0,6.0,-44.0,-17.0,0.0,0.0,,0,0,0,106,-11,-11,0.0,0.0,,,0,0,0,0.0,-11.0,-11.0,0,0.0,0.0,,,,,,,0,0.0,0.0,11,-5,0,0,0,83,-33,-33
2020-12-09,0.0,0,0,0,0.0,0.0,117,-49,0.0,0.0,0.0,17.0,-22.0,17.0,0.0,0.0,,0,0,0,106,-11,22,0.0,0.0,,,0,0,0,72.0,-11.0,28.0,0,0.0,0.0,,,,,,,0,0.0,0.0,61,-5,0,0,0,156,-39,33
2020-12-10,0.0,0,0,0,0.0,0.0,61,-55,0.0,0.0,0.0,39.0,-22.0,-22.0,0.0,0.0,,0,0,0,194,17,28,0.0,0.0,,,0,0,0,144.0,-22.0,0.0,0,0.0,0.0,,,,,,,0,0.0,0.0,106,11,0,0,0,200,22,44
2020-12-11,0.0,0,0,0,0.0,0.0,-5,-43,0.0,0.0,0.0,72.0,-33.0,11.0,0.0,0.0,,0,0,0,200,28,72,0.0,,,,0,0,0,172.0,0.0,28.0,0,0.0,0.0,,,,,,,0,0.0,0.0,161,33,0,0,0,244,44,167
2020-12-12,221.0,0,0,0,0.0,0.0,-43,-60,94.0,0.0,0.0,50.0,6.0,33.0,130.0,,,157,0,0,161,67,67,0.0,,,,178,58,51,39.0,-6.0,-6.0,0,0.0,0.0,,,,,,,20,0.0,0.0,150,67,38,0,0,200,133,156
2020-12-13,25.0,0,0,3,0.0,0.0,6,-149,188.0,3.0,0.0,83.0,-28.0,-28.0,0.0,0.0,,0,0,0,78,39,39,0.0,0.0,,,13,18,51,-6.0,-78.0,-78.0,0,0.0,0.0,,,,,,,5,0.0,0.0,67,11,0,0,0,178,-22,56
2020-12-14,0.0,0,0,0,0.0,0.0,-71,-155,0.0,0.0,0.0,0.0,-33.0,-22.0,0.0,0.0,,178,0,0,44,-11,-6,0.0,0.0,,,0,0,25,-28.0,-106.0,-89.0,0,0.0,0.0,,,,,,,0,0.0,0.0,22,-10,262,0,0,106,17,28
2020-12-15,0.0,0,0,0,0.0,0.0,-16,-105,0.0,0.0,0.0,-6.0,-56.0,-56.0,0.0,0.0,,0,0,0,44,-22,-22,0.0,0.0,,,0,0,0,-50.0,-89.0,-83.0,0,0.0,0.0,,,,,,,0,0.0,0.0,6,-21,0,0,0,39,-17,-11
2020-12-16,0.0,0,0,0,0.0,0.0,17,-110,0.0,0.0,0.0,-33.0,-56.0,-39.0,0.0,0.0,,0,0,0,0,-22,-6,5.0,25.0,25.0,5.0,0,0,0,-39.0,-94.0,-89.0,0,0.0,0.0,,,,,,,48,48.0,0.0,0,-27,23,0,0,94,-17,6
2020-12-17,0.0,0,0,0,0.0,0.0,44,-138,0.0,0.0,0.0,-17.0,-39.0,-33.0,0.0,0.0,,0,0,0,22,-33,-33,0.0,0.0,,,0,0,0,-22.0,-106.0,-61.0,0,0.0,0.0,,,,,,,20,23.0,50.0,6,-32,0,0,0,22,-50,-39
2020-12-18,0.0,0,0,0,0.0,0.0,50,-155,3.0,8.0,25.0,-17.0,-33.0,-22.0,0.0,0.0,,0,0,0,39,-39,-17,0.0,0.0,,,0,0,0,0.0,-61.0,-33.0,0,0.0,0.0,,,,,,,8,8.0,80.0,6,-27,0,0,0,61,-56,-50
2020-12-19,0.0,0,0,0,0.0,0.0,28,-182,0.0,0.0,0.0,6.0,-22.0,-11.0,0.0,0.0,,0,0,0,89,-17,56,0.0,0.0,,,0,0,0,67.0,-33.0,0.0,0,0.0,0.0,,,,,,,30,23.0,50.0,22,-27,0,0,0,117,-50,61
2020-12-20,0.0,0,0,3,0.0,0.0,72,-32,5.0,0.0,0.0,17.0,-11.0,17.0,0.0,0.0,,15,0,0,61,44,50,0.0,0.0,,,0,0,0,0.0,-67.0,-28.0,0,0.0,0.0,,,,,,,46,48.0,80.0,28,11,173,0,0,78,56,67
2020-12-21,0.0,0,0,0,0.0,0.0,56,-88,0.0,0.0,0.0,22.0,-6.0,0.0,0.0,0.0,,0,0,0,133,11,133,,,,,0,0,0,61.0,-28.0,33.0,0,0.0,0.0,,,,,,,18,0.0,30.0,44,17,0,0,0,94,33,56
2020-12-22,0.0,0,0,0,0.0,0.0,150,-21,23.0,3.0,0.0,28.0,-6.0,-6.0,0.0,0.0,,0,0,0,178,22,111,0.0,0.0,,,0,0,0,94.0,-39.0,-17.0,0,0.0,0.0,,,,,,,23,18.0,0.0,39,6,0,0,0,172,-6,0
2020-12-23,0.0,0,0,13,25.0,0.0,22,-182,0.0,0.0,0.0,22.0,-17.0,17.0,0.0,0.0,,0,0,0,139,67,117,0.0,0.0,,,0,0,0,111.0,-17.0,106.0,0,0.0,0.0,,,,,,,3,0.0,0.0,106,-10,0,0,0,183,-6,78
2020-12-24,20.0,0,0,0,0.0,30.0,-105,-216,15.0,0.0,0.0,89.0,6.0,6.0,5.0,,,91,0,0,139,-33,-33,0.0,0.0,,,0,0,0,133.0,-144.0,-144.0,0,0.0,0.0,,,,,,,152,112.0,0.0,117,-66,279,0,0,167,-17,-11
2020-12-25,0.0,0,0,0,0.0,30.0,61,-143,5.0,10.0,25.0,6.0,-72.0,-72.0,0.0,0.0,,0,0,0,11,-83,-39,0.0,0.0,,,0,0,0,-94.0,-172.0,-161.0,0,0.0,0.0,,,,,,,71,135.0,150.0,-66,-93,0,0,0,22,-83,-28
2020-12-26,0.0,0,0,0,0.0,0.0,11,-138,25.0,25.0,51.0,-44.0,-72.0,-50.0,0.0,0.0,,0,0,0,11,-39,6,0.0,0.0,,,0,0,0,-11.0,-161.0,-72.0,0,0.0,0.0,,,,,,,5,13.0,200.0,-49,-105,0,0,0,6,-72,-50
2020-12-27,0.0,0,0,0,0.0,0.0,-16,-121,3.0,3.0,25.0,-28.0,-50.0,-39.0,0.0,0.0,,0,0,0,111,6,61,0.0,0.0,,,0,0,0,39.0,-78.0,-33.0,0,0.0,0.0,,,,,,,0,0.0,200.0,72,-99,0,0,0,128,-56,122
2020-12-28,0.0,0,0,0,0.0,0.0,-21,-155,64.0,3.0,0.0,28.0,-39.0,-11.0,0.0,0.0,,0,0,0,144,28,28,0.0,0.0,,,0,0,0,17.0,-56.0,-56.0,0,0.0,0.0,,,,,,,0,0.0,50.0,83,-10,0,0,0,183,94,100
2020-12-29,0.0,0,0,76,94.0,0.0,-32,-110,0.0,0.0,0.0,0.0,-72.0,-72.0,0.0,0.0,,0,0,0,83,-11,-6,0.0,0.0,,,0,0,0,-22.0,-72.0,-50.0,0,0.0,0.0,,,,,,,0,0.0,30.0,11,-60,0,0,0,128,-6,-6
2020-12-31,0.0,0,51,0,0.0,100.0,-60,-149,41.0,0.0,25.0,22.0,-28.0,-22.0,15.0,3.0,0.0,229,0,0,122,11,11,0.0,0.0,,,0,0,102,-22.0,-117.0,-117.0,0,0.0,0.0,,,,,,,8,18.0,30.0,6,-10,597,0,0,206,28,28
2020-12-30,,76,76,0,,,-32,-138,58.0,53.0,51.0,-17.0,-89.0,-17.0,84.0,3.0,0.0,13,0,0,111,-6,111,152.0,0.0,,,218,109,102,-6.0,-56.0,-28.0,79,76.0,76.0,,,,,,,104,,,89,-10,0,0,0,133,-11,128
